id,换卡_count,POS消费_mean,卡充值_mean,POS消费_sum,POS消费_count,圈存转账_sum,POS消费_max,圈存转账_mean,POS消费_min,卡充值_sum,圈存转账_count,卡补办_sum,卡充值_count,支付领取_min,POS消费_median,卡片销户_min,卡补办_count,支付领取_sum,支付领取_count,圈存转账_min,卡充值_min,更新卡信息_max,卡挂失_count,卡补办_median,换卡_mean,换卡_sum,卡补办_max,换卡_min
25261,0.0,4.43882830626,0.0,3826.27,862.0,4305.0,36.0,179.375,-2.0,0.0,24.0,0.0,0.0,100.0,4.38,0.0,0.0,100.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25264,0.0,9.77186046512,300.0,420.19,43.0,0.0,100.0,0.0,0.01,600.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25265,1.0,5.51404996215,205.405405405,7284.06,1321.0,0.0,45.6,0.0,-12.6,7600.0,0.0,0.0,37.0,50.0,4.5,0.0,0.0,50.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25268,0.0,3.6555,500.0,73.11,20.0,0.0,28.4,0.0,-3.24,500.0,0.0,0.0,1.0,0.0,2.625,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25269,1.0,2.88411477411,183.333333333,2362.09,819.0,0.0,123.0,0.0,0.01,2200.0,0.0,0.0,12.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25272,0.0,6.32857142857,200.0,132.9,21.0,0.0,25.0,0.0,0.2,200.0,0.0,0.0,1.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25273,1.0,3.6088960114,126.136842105,5066.89,1404.0,0.0,50.1,0.0,-3.54,4793.2,0.0,17.4,38.0,0.0,2.45,2.4,1.0,0.0,0.0,0.0,20.4,0.0,3.0,17.4,0.0,0.0,17.4,0.0
25274,1.0,5.05711235955,170.37037037,4500.83,890.0,0.0,53.8,0.0,0.1,4600.0,0.0,40.47,27.0,0.0,4.5,25.47,1.0,0.0,0.0,0.0,20.0,0.0,2.0,40.47,0.0,0.0,40.47,0.0
25275,1.0,6.48371428571,371.255882353,5900.18,910.0,0.0,30.0,0.0,-5.0,6311.35,0.0,0.0,17.0,0.0,6.0,96.35,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25276,0.0,4.46736842105,166.666666667,169.76,38.0,0.0,33.0,0.0,0.01,500.0,0.0,0.0,3.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25277,1.0,2.7321048951,100.0,3906.91,1430.0,0.0,20.0,0.0,-3.3,3600.0,0.0,0.0,36.0,5.0,2.5,0.0,0.0,225.77,11.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25280,1.0,4.019576,145.454545455,5024.47,1250.0,0.0,30.0,0.0,-11.1,4800.0,0.0,64.19,33.0,0.0,3.1,49.19,1.0,0.0,0.0,0.0,50.0,0.0,1.0,64.19,0.0,0.0,64.19,0.0
25281,0.0,3.86147727273,125.0,3058.29,792.0,1813.0,32.4,69.7307692308,-3.4,1000.0,26.0,0.0,8.0,0.0,2.5,0.0,0.0,0.0,0.0,10.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25282,0.0,19.3226666667,350.0,579.68,30.0,0.0,90.0,0.0,0.0,700.0,0.0,0.0,2.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25283,1.0,3.31478644068,113.684210526,4889.31,1475.0,0.0,41.4,0.0,-7.9,2160.0,0.0,0.0,19.0,5.0,2.6,0.0,0.0,3068.35,43.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25284,0.0,11.4206451613,300.0,354.04,31.0,0.0,30.0,0.0,0.01,600.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25285,1.0,4.03086404066,178.571428571,6344.58,1574.0,0.0,62.1,0.0,-3.54,1250.0,0.0,0.0,7.0,5.0,3.5,0.0,0.0,5496.0,49.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25292,0.0,2.77810725552,142.307692308,1761.32,634.0,0.0,30.0,0.0,-21.0,1850.0,0.0,0.0,13.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25293,1.0,3.26110867179,275.325,5941.74,1822.0,0.0,41.6,0.0,-3.0,550.65,0.0,297.01,2.0,5.0,2.0,2.69,4.0,4515.0,22.0,0.0,50.65,0.0,5.0,27.875,0.0,0.0,223.57,0.0
25294,0.0,3.05571310116,94.1941935484,3685.19,1206.0,0.0,48.0,0.0,-8.0,2920.02,0.0,195.56,31.0,0.0,2.3,9.08,3.0,0.0,0.0,0.0,24.08,0.0,7.0,51.43,0.0,0.0,104.13,0.0
25295,0.0,2.98258376768,109.459459459,4005.61,1343.0,0.0,51.93,0.0,-5.6,4050.0,0.0,0.0,37.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25296,1.0,3.21433898305,138.888888889,3792.92,1180.0,0.0,30.0,0.0,0.01,1250.0,0.0,17.75,9.0,5.0,3.0,2.75,1.0,2593.0,31.0,0.0,50.0,0.0,2.0,17.75,0.0,0.0,17.75,0.0
25297,0.0,2.746,200.0,27.46,10.0,0.0,11.0,0.0,0.01,200.0,0.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25298,0.0,9.63588235294,500.0,163.81,17.0,0.0,30.0,0.0,0.01,500.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25299,2.0,4.884700489,343.75,7991.37,1636.0,0.0,100.11,0.0,-16.0,2750.0,0.0,464.28,8.0,5.0,3.6,48.04,2.0,4743.3,19.0,0.0,50.0,0.0,2.0,232.14,0.0,0.0,401.24,0.0
25300,0.0,9.41673913043,250.0,433.17,46.0,0.0,100.0,0.0,-30.0,500.0,0.0,0.0,2.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25301,1.0,3.09949441505,130.555555556,5272.24,1701.0,0.0,49.8,0.0,-3.48,2350.0,0.0,118.27,18.0,5.0,2.3,3.27,2.0,2805.0,29.0,0.0,50.0,0.0,2.0,59.135,0.0,0.0,100.0,0.0
25304,1.0,4.78380476556,217.857142857,6223.73,1301.0,0.0,30.0,0.0,-3.36,6100.0,0.0,0.0,28.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25305,0.0,3.07981540931,97.65,3837.45,1246.0,0.0,30.0,0.0,0.01,1660.05,0.0,74.03,17.0,5.0,2.8,4.54,2.0,2095.0,43.0,0.0,60.05,0.0,2.0,37.015,0.0,0.0,54.49,0.0
25306,0.0,3.52746468401,170.0,4744.44,1345.0,2100.0,48.8,175.0,-3.54,850.0,12.0,26.88,5.0,100.0,2.7,11.88,1.0,2000.0,11.0,100.0,50.0,0.0,3.0,26.88,0.0,0.0,26.88,0.0
25307,1.0,2.77339435545,122.608695652,3635.92,1311.0,0.0,19.5,0.0,-5.0,2820.0,0.0,159.46,23.0,19.0,3.0,5.12,3.0,623.0,11.0,0.0,50.0,0.0,4.0,40.18,0.0,0.0,99.16,0.0
25308,2.0,2.66800531915,104.117647059,4012.68,1504.0,0.0,16.0,0.0,-1.14,1770.0,0.0,0.0,17.0,5.0,2.2,0.0,0.0,2245.0,27.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25309,0.0,7.83,200.0,39.15,5.0,0.0,15.2,0.0,0.15,200.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25312,0.0,4.67305555556,200.0,168.23,36.0,0.0,30.0,0.0,0.05,200.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25313,0.0,3.4146824843,103.952857143,4893.24,1433.0,0.0,36.0,0.0,-5.5,4366.02,0.0,237.64,42.0,6.0,3.0,0.0,3.0,394.0,7.0,0.0,1.02,0.0,5.0,90.79,0.0,0.0,100.0,0.0
25314,0.0,10.3227777778,1000.0,185.81,18.0,0.0,51.5,0.0,0.01,1000.0,0.0,0.0,1.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25315,1.0,3.81007994186,400.0,5242.67,1376.0,0.0,30.0,0.0,-5.0,1200.0,0.0,0.0,3.0,5.0,3.1,0.0,0.0,3405.0,35.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25318,0.0,2.73935649936,190.476190476,4256.96,1554.0,0.0,30.0,0.0,-6.0,4000.0,0.0,37.77,21.0,15.0,2.0,3.58,3.0,715.0,6.0,0.0,100.0,0.0,3.0,18.58,0.0,0.0,19.19,0.0
25319,0.0,4.60306390977,91.1882352941,4897.66,1064.0,0.0,43.3,0.0,-8.6,3100.4,0.0,0.0,34.0,5.0,4.0,35.4,0.0,1705.0,18.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25320,0.0,9.975,200.0,39.9,4.0,0.0,28.0,0.0,0.3,200.0,0.0,0.0,1.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25321,0.0,3.86196581197,114.285714286,2711.1,702.0,0.0,35.0,0.0,-3.5,800.0,0.0,36.05,7.0,5.0,3.6,1.05,2.0,1605.0,21.0,0.0,50.0,62.1,4.0,18.025,0.0,0.0,20.0,0.0
25322,0.0,6.2664,1000.0,156.66,25.0,0.0,30.0,0.0,-3.54,1000.0,0.0,0.0,1.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25323,1.0,4.93839555203,277.5,6217.44,1259.0,0.0,71.6,0.0,-3.36,5550.0,0.0,0.0,20.0,100.0,3.8,0.0,0.0,200.0,2.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25324,0.0,4.37863565891,108.333333333,5648.44,1290.0,0.0,58.0,0.0,-0.9,2600.0,0.0,133.5,24.0,5.0,4.0,1.4,2.0,3035.0,31.0,0.0,50.0,0.0,2.0,66.75,0.0,0.0,117.1,0.0
25325,1.0,3.14722252011,100.0,5869.57,1865.0,5640.0,30.0,94.0,-15.0,700.0,60.0,48.95,7.0,0.0,2.6,0.45,3.0,0.0,0.0,30.0,100.0,0.0,3.0,16.59,0.0,0.0,16.91,0.0
25326,0.0,3.18086956522,300.0,73.16,23.0,0.0,9.0,0.0,0.01,600.0,0.0,0.0,2.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25327,1.0,3.5505691595,273.529411765,5364.91,1511.0,0.0,37.6,0.0,-26.0,4650.0,0.0,0.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25328,0.0,4.35363636364,500.0,47.89,11.0,0.0,26.0,0.0,-26.0,500.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25329,1.0,3.99818041635,460.0,5185.64,1297.0,0.0,38.5,0.0,-3.54,2300.0,0.0,55.38,5.0,100.0,3.5,40.38,1.0,2659.05,11.0,0.0,400.0,0.0,1.0,55.38,0.0,0.0,55.38,0.0
25330,1.0,4.41138832998,135.714285714,4384.92,994.0,0.0,54.8,0.0,-8.0,3800.0,0.0,365.79,28.0,0.0,3.0,0.94,3.0,0.0,0.0,0.0,50.0,0.0,3.0,117.15,0.0,0.0,132.7,0.0
25331,1.0,2.90258848022,82.7272727273,4182.63,1441.0,0.0,30.0,0.0,-3.54,3640.0,0.0,0.0,44.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25334,0.0,3.41428571429,500.0,23.9,7.0,0.0,5.3,0.0,0.7,500.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25335,1.0,5.49374619289,283.333333333,5411.34,985.0,0.0,34.2,0.0,-6.1,1700.0,0.0,80.96,6.0,1.0,4.5,4.95,3.0,3355.0,17.0,0.0,100.0,0.0,4.0,28.33,0.0,0.0,32.68,0.0
25336,0.0,4.39047619048,300.0,92.2,21.0,0.0,12.6,0.0,0.2,300.0,0.0,0.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25337,1.0,4.18149865591,500.0,6222.07,1488.0,0.0,40.3,0.0,0.01,2000.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,4405.0,11.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25338,0.0,6.76333333333,300.0,162.32,24.0,0.0,48.3,0.0,-0.78,300.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25339,1.0,4.59787202381,253.0,6179.54,1344.0,0.0,122.3,0.0,-3.54,2530.0,0.0,0.0,10.0,5.0,3.6,0.0,0.0,3623.1,38.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25344,0.0,3.45279456193,60.9259259259,4571.5,1324.0,0.0,25.9,0.0,-4.0,1645.0,0.0,0.0,27.0,5.0,3.0,0.0,0.0,2848.5,48.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
25345,0.0,2.33621040048,150.0,3908.48,1673.0,0.0,50.48,0.0,-3.54,3750.0,0.0,100.0,25.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,50.0,0.0,2.0,100.0,0.0,0.0,100.0,0.0
25348,1.0,2.50880447821,97.5471698113,6274.52,2501.0,0.0,54.5,0.0,-4.8,5170.0,0.0,139.88,53.0,20.0,1.4,3.82,2.0,920.0,13.0,0.0,20.0,0.0,2.0,69.94,0.0,0.0,118.82,0.0
25349,0.0,3.02779884584,123.214285714,3672.72,1213.0,0.0,18.4,0.0,0.01,3450.0,0.0,0.0,28.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25350,0.0,1.37470290771,100.909090909,3262.17,2373.0,0.0,25.0,0.0,0.01,3330.0,0.0,0.0,33.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25351,0.0,3.42673517787,90.7522916667,4334.82,1265.0,0.0,30.0,0.0,-1.88,4356.11,0.0,16.6,48.0,0.0,3.0,1.11,1.0,0.0,0.0,0.0,16.11,0.0,2.0,16.6,0.0,0.0,16.6,0.0
25354,0.0,4.31141447368,193.939393939,6553.35,1520.0,0.0,104.41,0.0,-10.0,6400.0,0.0,62.5,33.0,0.0,3.0,47.5,1.0,0.0,0.0,0.0,50.0,0.0,0.0,62.5,0.0,0.0,62.5,0.0
25355,0.0,3.14632516704,100.0,7063.5,2245.0,7940.0,30.0,95.6626506024,-6.4,400.0,83.0,21.4,4.0,0.0,3.0,6.4,1.0,0.0,0.0,30.0,100.0,0.0,3.0,21.4,0.0,0.0,21.4,0.0
25356,0.0,8.9425,400.0,357.7,40.0,0.0,30.0,0.0,0.01,800.0,0.0,0.0,2.0,0.0,3.55,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25357,1.0,3.99124178232,354.545454545,5464.01,1369.0,0.0,72.0,0.0,-5.6,3900.0,0.0,0.0,11.0,100.0,3.0,0.0,0.0,1200.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25358,0.0,3.15111111111,800.0,85.08,27.0,0.0,22.0,0.0,0.01,800.0,0.0,0.0,1.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25359,1.0,4.38335642802,164.705882353,5693.98,1299.0,0.0,61.8,0.0,-30.0,2800.0,0.0,0.0,17.0,5.0,3.0,0.0,0.0,2140.0,22.0,0.0,50.0,111.15,0.0,0.0,0.0,0.0,0.0,0.0
25360,0.0,10.3805,500.0,207.61,20.0,0.0,119.3,0.0,0.01,500.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25361,1.0,2.5189559322,128.333333333,3715.46,1475.0,0.0,26.0,0.0,-26.0,1540.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,1905.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25362,0.0,4.29370212766,155.015714286,5045.1,1175.0,0.0,49.8,0.0,-1.5,2170.22,0.0,514.94,14.0,5.0,3.0,0.04,5.0,1705.0,12.0,0.0,70.22,245.08,6.0,26.06,0.0,0.0,241.36,0.0
25363,0.0,4.89128014842,133.333333333,2636.4,539.0,0.0,37.9,0.0,-0.78,800.0,0.0,0.0,6.0,5.0,3.6,0.0,0.0,1625.0,19.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25366,0.0,4.08347826087,1000.0,93.92,23.0,0.0,16.5,0.0,0.01,1000.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25367,1.0,4.70414055885,475.0,5555.59,1181.0,0.0,30.0,0.0,0.01,1900.0,0.0,0.0,4.0,5.0,4.6,0.0,0.0,2705.0,18.0,0.0,200.0,319.54,0.0,0.0,0.0,0.0,0.0,0.0
25370,0.0,5.40578947368,200.0,102.71,19.0,0.0,25.5,0.0,0.01,200.0,0.0,0.0,1.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25371,1.0,3.379336,197.5,4224.17,1250.0,0.0,20.0,0.0,-9.2,2370.0,0.0,80.08,12.0,5.0,3.0,65.08,1.0,1734.0,21.0,0.0,20.0,0.0,2.0,80.08,0.0,0.0,80.08,0.0
25372,1.0,3.2553817734,232.0,5286.74,1624.0,0.0,59.4,0.0,-1.4,5800.0,0.0,0.0,25.0,5.0,2.2,0.0,0.0,315.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25373,1.0,5.2904966443,120.0,3941.42,745.0,0.0,86.4,0.0,-26.0,1200.0,0.0,106.6,10.0,5.0,4.0,32.7,2.0,1755.0,26.0,0.0,100.0,0.0,2.0,53.3,0.0,0.0,58.9,0.0
25374,0.0,4.0932208589,94.4444444444,1334.39,326.0,0.0,29.8,0.0,0.1,850.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,305.0,4.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25375,0.0,3.22500280112,221.428571429,5756.63,1785.0,0.0,40.7,0.0,-5.0,6200.0,0.0,0.0,28.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25378,0.0,3.54703366059,145.714285714,5058.07,1426.0,0.0,28.3,0.0,-21.0,5100.0,0.0,0.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25379,0.0,3.17969239072,261.739130435,5891.97,1853.0,0.0,30.0,0.0,-3.0,6020.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25380,0.0,4.65698950767,270.0,5770.01,1239.0,0.0,35.1,0.0,-22.0,5400.0,0.0,230.04,20.0,0.0,3.5,6.5,4.0,0.0,0.0,0.0,100.0,0.0,6.0,22.785,0.0,0.0,162.97,0.0
25381,0.0,2.74238839286,50.0,4914.36,1792.0,5150.0,42.33,97.1698113208,-6.3,50.0,53.0,72.55,1.0,0.0,2.0,0.67,4.0,0.0,0.0,50.0,50.0,0.0,4.0,18.44,0.0,0.0,20.0,0.0
25382,1.0,4.39138006572,160.0,4009.33,913.0,0.0,50.0,0.0,-0.96,800.0,0.0,0.0,5.0,5.0,4.0,0.0,0.0,2405.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25383,0.0,4.51745680719,100.0,6536.76,1447.0,9150.0,30.0,194.680851064,-12.0,100.0,47.0,0.0,1.0,0.0,3.9,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25384,1.0,4.4429035753,125.806451613,4100.8,923.0,0.0,30.0,0.0,0.01,3900.0,0.0,21.1,31.0,0.0,3.5,6.1,1.0,0.0,0.0,0.0,50.0,0.0,1.0,21.1,0.0,0.0,21.1,0.0
25385,0.0,3.83387054161,96.5517241379,2902.24,757.0,0.0,9.7,0.0,0.02,2800.0,0.0,0.0,29.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25388,0.0,1.59777777778,400.0,28.76,18.0,0.0,11.0,0.0,-3.54,400.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25389,1.0,3.10071936759,400.0,3922.41,1265.0,0.0,33.6,0.0,-5.0,400.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,3743.0,36.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25394,0.0,3.77357142857,200.0,52.83,14.0,0.0,8.6,0.0,-3.0,200.0,0.0,0.0,1.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25395,0.0,4.34014367816,186.046511628,7551.85,1740.0,0.0,77.6,0.0,-3.54,8000.0,0.0,0.0,43.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25398,0.0,3.60111111111,300.0,64.82,18.0,0.0,15.4,0.0,0.01,300.0,0.0,0.0,1.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25399,1.0,4.31383108108,347.619047619,6384.47,1480.0,0.0,30.0,0.0,0.01,7300.0,0.0,60.86,21.0,0.0,3.6,45.86,1.0,0.0,0.0,0.0,50.0,0.0,1.0,60.86,0.0,0.0,60.86,0.0
25402,0.0,4.34494785632,129.583333333,3749.69,863.0,0.0,30.0,0.0,-3.55,3110.0,0.0,0.0,24.0,100.0,3.63,0.0,0.0,1000.0,6.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25403,1.0,3.27632138114,167.5,2467.07,753.0,0.0,26.0,0.0,-26.0,2010.0,0.0,0.0,12.0,0.0,3.0,35.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25406,0.0,6.7380952381,200.0,141.5,21.0,0.0,30.0,0.0,-11.0,200.0,0.0,0.0,1.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25407,1.0,4.39069416499,95.4545454545,4364.35,994.0,0.0,30.0,0.0,-0.66,2100.0,0.0,0.0,22.0,1.0,3.95,0.0,0.0,2351.0,57.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25408,0.0,4.41087276551,125.76,4194.74,951.0,0.0,44.0,0.0,-22.9,1886.4,0.0,0.0,15.0,10.0,3.2,21.4,0.0,2370.0,23.0,0.0,36.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25409,1.0,4.40446322908,173.284444444,5210.48,1183.0,0.0,30.0,0.0,-14.11,4678.68,0.0,34.36,27.0,0.0,4.5,13.68,1.0,0.0,0.0,0.0,28.68,50.63,5.0,34.36,0.0,0.0,34.36,0.0
25410,0.0,4.83363636364,100.0,106.34,22.0,0.0,21.2,0.0,0.01,200.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25411,1.0,3.72125874126,186.666666667,4257.12,1144.0,0.0,42.1,0.0,-3.54,2800.0,0.0,0.0,15.0,5.0,3.0,0.0,0.0,1405.0,10.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25416,0.0,4.3369047619,300.0,182.15,42.0,0.0,22.8,0.0,-3.48,300.0,0.0,0.0,1.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25417,1.0,4.53258878505,366.666666667,4849.87,1070.0,0.0,73.6,0.0,-5.4,2200.0,0.0,0.0,6.0,4.0,3.8,0.0,0.0,3169.0,25.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25420,0.0,12.98,1000.0,129.8,10.0,0.0,30.0,0.0,0.1,1000.0,0.0,15.0,1.0,0.0,12.2,0.0,1.0,0.0,0.0,0.0,1000.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0
25421,0.0,5.15310970797,118.75,6528.99,1267.0,0.0,30.0,0.0,-6.73,1900.0,0.0,0.0,16.0,5.0,4.3,0.0,0.0,4700.0,47.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25422,2.0,2.75415671642,106.0,3690.57,1340.0,0.0,20.0,0.0,-3.99,3180.0,0.0,60.66,30.0,0.0,2.63,45.66,1.0,0.0,0.0,0.0,20.0,0.0,2.0,60.66,0.0,0.0,60.66,0.0
25423,0.0,5.43826086957,200.0,125.08,23.0,0.0,30.0,0.0,-1.14,200.0,0.0,0.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25428,0.0,2.51904761905,200.0,52.9,21.0,0.0,11.0,0.0,-3.42,200.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25429,1.0,4.62074306177,183.928571429,5161.37,1117.0,0.0,38.1,0.0,-6.6,5150.0,0.0,0.0,28.0,30.0,4.5,0.0,0.0,182.0,3.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25430,0.0,4.81833333333,200.0,57.82,12.0,0.0,16.0,0.0,0.02,200.0,0.0,0.0,1.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25431,1.0,2.8419284188,254.545454545,5320.09,1872.0,0.0,30.0,0.0,0.01,5600.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
