id,DayofYeah250_sum,DayofYeah251_sum,DayofYeah63_sum,DayofYeah248_sum,DayofYeah289_median,DayofYeah193_min,DayofYeah295_max,DayofYeah282_max,DayofYeah187_min,DayofYeah9_min,DayofYeah142_median,DayofYeah129_sum
31827,28.4,217.07,14.49,27.12,3.3,0.8,5.7,7.6,0.7,0.08,4.7,11.4
31828,9.62,21.15,17.7,17.62,4.55,0.1,5.0,5.1,1.2,1.0,3.25,42.9
31829,6.1,5.1,19.61,8.5,2.9,1.5,8.8,5.6,3.6,5.0,5.0,27.12
31832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31833,19.73,8.27,114.27,18.19,3.35,0.5,4.6,5.0,0.4,0.03,2.75,33.6
31834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31835,9.0,64.4,43.78,231.03,2.25,0.8,6.4,100.0,0.9,1.8,2.4,128.2
31836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31837,21.5,20.66,34.37,23.19,4.0,0.9,27.6,10.0,0.9,1.8,7.7,31.6
31840,4.62,7.56,20.62,13.6,3.1,0.5,13.0,5.6,1.1,0.06,3.0,21.87
31841,24.1,12.2,9.0,136.7,4.85,0.0,100.0,5.6,2.0,2.4,2.1,13.4
31846,22.2,24.09,29.51,15.62,3.6,-1.14,30.0,4.52,0.6,4.5,3.6,23.1
31847,19.7,18.4,12.35,13.7,4.55,1.0,8.3,5.3,0.9,2.6,2.2,19.18
31848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31849,15.73,320.0,31.0,28.46,3.0,0.8,6.0,7.0,3.6,1.0,2.0,30.3
31850,5.0,10.9,0.01,15.28,4.6,5.8,6.1,0.0,9.3,5.4,2.0,5.6
31851,24.6,143.7,64.2,23.5,3.75,0.0,100.0,9.0,0.8,0.1,2.1,134.7
31852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31853,26.34,27.83,43.09,35.59,2.0,3.1,2.8,8.6,0.5,0.02,2.2,21.6
31854,30.12,38.8,24.21,27.3,4.6,0.8,4.3,200.0,0.8,3.0,7.0,20.83
31855,19.03,32.13,37.17,27.4,0.0,0.0,1.4,0.0,1.4,0.0,0.0,41.7
31856,72.4,19.7,27.31,26.74,5.6,2.9,7.0,6.1,4.3,0.01,4.0,11.4
31857,36.98,25.03,15.3,521.93,0.0,0.8,5.6,7.3,0.6,4.1,5.0,10.4
31860,13.57,38.7,312.9,5.8,2.9,0.0,0.8,6.0,0.0,0.01,3.05,29.3
31861,107.52,58.6,0.01,0.06,4.1,1.6,13.2,100.0,3.0,0.01,3.75,0.0
31864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31865,11.33,220.4,13.4,31.07,4.1,0.0,7.2,4.6,3.0,0.0,1.6,10.7
31866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31867,20.98,20.23,16.54,37.94,4.05,2.7,8.6,6.6,2.6,2.1,3.8,7.56
31868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31869,18.13,28.33,10.4,17.03,1.45,0.5,0.6,8.0,0.7,1.5,3.8,0.0
31870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31871,13.58,11.03,7.91,12.13,1.5,0.2,3.0,5.0,1.5,0.5,2.5,15.4
31872,15.3,2.91,3.01,17.35,1.75,1.1,5.7,5.0,0.6,0.01,0.0,32.2
31873,29.7,6.96,6.04,49.11,0.205,0.6,4.2,33.0,1.8,0.01,1.9,5.31
31876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31877,26.56,28.7,32.7,24.93,3.9,3.0,3.5,5.0,0.0,1.0,0.0,17.33
31878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31879,29.0,15.2,14.9,9.9,7.75,0.0,50.0,9.0,0.0,1.5,4.6,17.2
31884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31885,21.66,27.09,33.76,30.74,3.0,3.0,4.0,9.0,1.4,4.5,1.5,20.9
31886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31887,35.24,26.43,14.1,140.35,6.2,0.7,6.5,100.0,0.2,0.07,5.3,67.5
31890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31891,27.48,30.13,33.98,33.78,5.0,2.9,9.0,12.0,3.0,4.0,6.15,235.87
31892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31893,17.37,23.0,17.51,27.82,6.0,2.5,400.0,6.2,3.6,1.0,8.35,519.5
31898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31899,23.41,29.5,15.74,236.99,0.9,0.8,6.0,11.9,1.8,1.0,100.0,123.07
31902,15.8,0.33,9.9,45.26,3.6,0.3,6.0,6.0,1.3,0.6,1.25,2.9
31903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31905,17.57,34.63,231.97,7.97,1.5,0.7,9.0,5.5,4.5,0.01,1.0,22.71
31908,16.2,37.5,20.61,39.71,2.0,0.0,5.4,4.1,0.9,0.01,2.0,40.92
31909,0.0,15.8,5.8,0.0,3.6,0.0,15.0,8.0,0.0,0.0,44.7,0.0
31910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31911,25.73,20.31,21.58,17.37,4.865,2.9,6.5,16.0,2.9,0.08,4.55,30.48
31912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31913,18.8,18.03,25.57,339.6,4.6,3.1,5.0,5.0,3.5,0.08,1.5,40.3
31914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31915,0.0,261.2,32.89,16.9,2.5,0.0,6.8,10.0,0.0,0.01,1.0,0.0
31916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31917,25.5,14.2,16.95,20.8,4.5,0.3,6.6,100.0,1.5,0.06,1.5,5.0
31918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31919,50.7,251.1,33.7,25.1,6.7,0.8,9.0,8.0,0.0,0.08,3.4,4.5
31920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31921,22.7,1.21,32.1,33.96,6.5,0.0,6.5,20.0,0.7,0.05,0.8,1.08
31922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31923,10.93,10.45,19.76,209.38,1.775,2.9,4.6,6.6,2.3,3.0,4.1,18.78
31924,11.0,4.4,29.5,37.6,1.0,0.5,200.0,8.7,0.5,2.1,7.25,30.6
31925,16.2,1.7,722.7,18.0,5.0,4.0,15.0,0.0,0.0,1.1,1.1,40.25
31926,16.3,13.76,19.06,18.38,1.515,0.5,7.0,10.0,0.4,0.03,2.0,219.71
31927,5.11,6.0,5.77,8.6,5.1,0.0,5.6,6.9,4.6,1.5,6.0,11.9
31930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31931,22.8,15.7,17.5,16.5,3.5,3.1,5.4,10.6,1.5,-0.9,0.63,22.7
31934,21.3,17.03,13.9,28.34,1.5,1.3,7.6,4.3,0.7,0.01,2.6,14.1
31935,54.5,13.0,27.0,104.6,8.8,0.0,9.0,5.6,1.5,3.0,5.44,526.36
31936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31937,19.8,23.6,12.55,18.73,1.8,0.0,12.0,5.0,2.63,0.03,3.765,19.73
31938,2.71,5.35,23.05,15.4,3.8,6.0,100.0,6.5,-0.54,1.8,3.4,16.3
31939,15.66,36.7,2.4,6.83,5.475,0.9,100.0,7.7,0.02,0.04,5.0,34.0
31940,0.0,23.2,11.1,22.8,5.5,0.0,4.0,10.0,0.0,0.0,0.0,16.3
31941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31943,33.94,26.23,73.23,18.21,3.0,-3.36,15.0,2.43,0.9,0.01,4.775,32.41
31952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31953,15.48,36.2,14.97,10.2,0.08,5.2,13.0,5.6,3.3,0.08,4.5,32.2
31954,13.2,13.0,415.64,13.7,4.6,0.0,4.6,7.8,1.0,0.2,5.2,12.7
31955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31957,15.03,22.62,15.67,29.11,3.5,0.6,4.6,5.8,0.5,0.4,2.0,26.0
31958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31959,15.7,14.3,18.7,37.26,1.4,4.4,7.1,3.6,1.5,0.03,3.9,14.01
31962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31963,22.63,17.45,20.97,19.98,4.415,1.8,7.6,5.0,0.5,1.5,3.6,120.5
31966,21.8,212.5,19.5,7.58,2.93,0.0,5.6,3.5,0.8,0.01,4.0,25.1
31967,12.6,234.33,57.0,11.64,4.65,0.7,6.3,6.0,1.5,2.0,3.0,21.81
31968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31969,47.8,25.6,34.5,11.65,8.0,0.6,8.0,10.0,0.6,1.0,4.2,41.37
31970,115.63,1.18,18.91,23.98,2.4,0.9,4.6,4.6,6.5,0.07,3.0,4.67
31971,11.4,13.9,14.1,32.81,4.15,2.6,5.5,4.8,1.0,1.8,6.0,31.3
31972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31973,17.73,6.78,14.2,16.47,3.7,0.5,7.4,10.0,0.6,0.02,3.5,25.38
31974,0.0,4.8,15.9,30.1,0.0,4.2,0.0,3.6,0.3,1.9,3.6,15.01
31975,47.5,32.83,42.31,37.4,6.2,0.1,15.0,14.0,0.15,1.0,6.75,29.2
31976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31977,17.97,0.08,25.08,53.62,4.8,1.2,0.0,5.6,0.03,0.08,2.3,23.2
31980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31981,37.1,15.93,122.9,16.0,5.5,3.3,5.6,6.6,0.9,2.0,7.1,122.5
31982,20.5,3.6,11.2,11.1,3.8,1.5,9.1,5.4,3.6,1.5,1.5,0.0
31983,0.9,63.3,6.01,11.3,3.5,0.3,8.0,10.0,0.2,0.01,0.0,0.0
31986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31987,217.59,115.1,27.14,70.9,0.785,1.0,8.6,10.0,0.1,0.83,2.5,2.5
31988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31989,21.31,21.57,17.97,21.74,0.28,0.7,5.9,7.1,0.8,0.1,1.2,12.08
31992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31993,172.45,34.7,0.0,26.36,1.4,0.0,0.0,300.0,0.0,3.3,0.0,23.3
31994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31995,123.2,17.2,78.4,37.35,7.5,2.0,14.1,100.0,1.3,1.1,0.0,27.11
31996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31997,48.63,20.53,24.6,17.63,3.6,0.4,4.4,6.5,-11.0,0.2,5.6,124.3
31998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31999,30.61,23.09,31.28,23.64,0.3,0.7,8.0,7.6,0.6,0.01,6.2,31.7
32000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32001,15.43,11.25,22.65,20.94,1.8,0.5,3.7,1.7,1.5,0.3,4.0,23.01
32002,1.1,1.0,8.71,9.91,1.2,0.8,6.5,4.4,0.1,0.0,3.1,9.7
32003,23.23,17.59,22.41,24.06,3.9,0.01,7.1,8.6,0.1,0.01,3.0,111.7
32004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32005,10.5,13.0,8.5,114.8,3.0,0.9,7.0,14.0,8.8,9.8,3.0,14.2
32008,8.7,19.8,27.03,12.2,0.0,0.0,8.25,2.2,3.9,0.6,4.3,12.9
32009,18.69,13.21,27.14,21.17,1.65,-0.54,5.6,5.1,0.02,0.01,0.71,10.02
32010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32011,8.8,16.4,17.2,11.33,2.5,1.1,13.0,6.8,0.8,1.6,3.4,14.26
32012,20.1,0.0,22.4,3.0,3.7,0.8,5.8,5.8,1.0,1.3,2.2,14.2
32013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32016,4.29,0.08,11.04,8.02,1.6,0.9,3.4,4.9,0.6,0.01,2.4,12.68
32017,0.0,18.0,100.14,137.5,0.0,0.0,0.3,100.0,0.0,2.0,0.0,120.6
32030,3.0,0.0,23.1,27.24,4.65,1.0,5.3,6.1,1.0,1.4,3.05,9.4
32031,17.71,3.6,21.05,7.13,10.0,3.0,5.6,5.6,0.4,0.01,4.25,18.9
32032,19.73,20.53,9.77,18.5,0.405,0.0,14.0,5.6,0.08,1.5,3.0,11.2
32033,114.31,20.74,6.02,17.02,1.63,2.4,10.0,5.0,0.01,0.01,0.01,22.2
32034,10.98,12.66,13.03,30.08,0.08,0.4,5.0,5.0,0.01,0.01,1.9,26.92
32035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32041,26.74,18.65,226.27,24.86,5.1,0.6,8.0,9.9,2.5,0.0,3.1,16.02
32042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32043,56.5,10.79,18.92,21.57,2.3,0.4,6.6,9.6,3.9,0.6,5.75,16.32
32050,32.73,27.7,23.42,42.12,7.1,3.6,8.4,10.1,3.0,2.5,6.0,23.8
32051,9.45,22.7,174.85,13.49,0.6,0.8,1.0,4.7,4.6,6.5,3.1,0.02
32052,126.35,21.04,17.2,32.02,3.0,0.0,100.0,100.0,1.5,0.8,5.0,0.0
32053,20.13,19.3,26.87,18.24,4.8,1.4,10.6,6.0,1.3,0.02,1.26,1.24
32056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32057,43.55,54.23,111.38,32.2,1.0,0.7,6.6,5.0,0.9,0.04,1.8,8.77
32058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32059,63.81,14.3,14.47,221.93,2.6,1.0,5.6,10.5,1.2,0.05,3.4,18.82
32062,36.74,52.05,26.2,55.73,4.0,0.0,8.6,8.0,0.8,0.6,3.8,37.7
32063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32070,38.6,52.4,11.2,25.0,7.4,0.7,5.8,8.0,0.01,5.1,3.6,16.85
32071,6.4,18.3,0.0,0.5,0.8,0.0,100.0,12.0,0.0,2.5,0.0,0.0
32074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32075,45.63,30.56,21.5,34.7,5.5,2.9,10.2,16.6,1.8,1.7,3.5,258.22
32078,3.12,3.79,7.44,14.5,2.4,3.0,100.0,5.0,4.6,2.0,0.0,22.6
32079,0.0,0.0,25.16,0.0,3.0,-3.48,5.1,4.6,1.0,0.02,4.1,15.24
32080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32081,19.8,213.4,10.64,15.43,3.0,8.0,5.0,6.5,3.0,0.05,5.5,18.5
32082,0.01,0.7,29.91,35.11,3.8,0.01,3.0,5.8,0.01,-0.18,1.8,3.6
32083,122.03,22.2,126.12,19.51,5.6,0.35,10.6,8.2,1.0,1.5,3.0,26.8
32084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32085,14.0,19.1,17.33,25.44,0.4,0.0,5.0,5.5,5.0,0.01,3.0,32.0
32086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32087,14.0,8.4,7.81,17.7,1.95,0.2,8.3,18.9,0.2,0.7,0.0,15.6
32088,11.05,46.97,0.0,21.91,1.5,20.1,4.6,5.6,0.0,0.01,6.0,3.0
32089,24.4,6.1,10.9,4.6,5.8,1.5,14.5,100.0,0.0,0.01,0.0,0.0
32090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32091,45.93,12.83,24.22,12.76,3.9,0.0,100.0,12.6,13.2,1.5,0.9,31.6
32092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32093,24.81,22.6,208.7,32.03,6.1,3.0,6.1,11.0,3.8,0.08,0.7,36.1
32094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32095,2.6,1.7,9.61,4.99,2.1,0.0,2.2,5.1,2.0,1.8,3.6,26.6
32098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32099,194.53,125.33,17.11,14.93,3.6,1.2,100.0,22.6,5.6,2.0,4.5,23.51
32100,18.45,136.56,7.41,19.74,2.2,7.4,8.6,5.0,7.4,3.0,2.6,23.7
32101,22.89,22.2,118.5,25.83,7.9,0.0,7.5,100.0,2.1,0.5,0.2,108.9
32108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32112,2.0,0.53,36.11,45.32,6.25,11.8,13.0,11.8,0.0,0.5,6.0,0.0
32113,16.5,19.3,25.39,5.9,2.25,1.2,22.9,13.8,-3.54,1.0,4.0,21.91
32116,24.7,4.62,110.55,17.23,3.6,0.2,5.0,8.6,1.3,1.0,0.0,5.7
32117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32120,30.66,23.54,22.5,19.41,4.6,0.0,5.6,500.0,-8.0,0.01,3.4,20.5
32121,11.0,7.53,9.75,139.9,1.6,0.0,6.1,9.0,0.0,0.3,5.5,25.04
32124,28.46,15.88,19.31,24.63,6.1,0.0,5.1,7.1,0.01,0.1,0.0,8.26
32125,7.9,12.1,12.2,16.8,12.6,0.0,3.7,300.0,0.0,7.5,5.2,15.32
32126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32127,19.03,18.3,9.57,16.42,3.0,10.4,500.0,5.6,0.9,0.07,0.6,11.8
32128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32129,25.94,11.75,36.2,359.79,1.7,1.1,5.6,10.1,6.0,0.01,6.9,14.1
32134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32135,8.6,8.64,28.6,16.92,5.6,5.0,0.0,9.0,0.4,0.0,0.0,14.0
32136,33.53,36.8,30.91,29.6,2.7,0.4,50.0,5.0,0.2,0.0,3.9,3.5
32137,32.5,136.23,14.79,16.5,3.5,0.0,11.0,100.0,0.1,0.3,1.0,14.9
32140,70.0,0.0,12.1,0.0,4.6,7.4,88.9,5.0,3.6,0.6,2.25,51.5
32141,122.2,6.4,21.9,31.6,11.1,0.7,4.8,8.4,3.9,2.5,3.2,24.4
32142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32143,24.83,21.0,104.08,149.7,3.2,1.8,58.57,300.0,0.03,0.09,1.0,13.04
32144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32145,215.1,19.33,218.17,15.56,6.5,0.6,12.0,1.8,0.8,0.02,4.815,211.7
32148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32149,10.08,22.62,21.01,37.29,1.5,0.6,0.0,8.6,0.6,0.16,3.0,34.5
32150,19.9,13.4,24.9,17.5,3.0,0.0,5.6,200.0,0.0,0.8,4.5,36.4
32151,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,3.5,0.0,5.0,34.3
32156,3.22,113.9,17.91,16.52,2.5,0.0,4.2,5.1,0.5,0.0,3.0,121.2
32157,40.2,23.13,19.8,21.63,5.0,1.0,0.0,8.3,1.0,4.2,5.0,229.4
32158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32159,35.7,0.0,4.42,32.8,4.5,0.9,28.6,200.0,1.0,0.2,3.6,3.7
32160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32161,31.71,16.6,26.2,22.0,3.9,0.4,10.0,10.0,0.5,4.4,2.0,10.1
32162,54.17,29.83,29.3,296.76,4.0,0.0,12.2,12.0,1.5,2.0,10.0,233.4
32163,4.67,5.1,6.88,16.6,2.5,0.0,100.0,100.0,0.0,3.5,4.3,0.17
32166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32167,250.23,17.96,227.2,30.72,3.6,1.7,10.0,10.0,1.6,10.0,2.0,28.1
32168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32169,16.7,2.33,20.27,22.65,1.4,0.8,2.4,0.3,2.8,1.0,0.8,22.2
32172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32173,31.12,7.16,9.6,43.83,4.05,0.6,9.7,8.5,3.0,0.0,3.8,27.3
32176,14.41,10.03,15.21,11.7,6.4,0.0,3.6,5.6,4.6,-0.24,2.365,23.2
32177,17.0,42.6,22.5,11.8,3.1,0.0,22.4,8.0,0.0,0.01,4.0,47.28
32180,14.72,17.92,26.44,110.41,5.0,0.0,200.0,7.5,6.0,3.52,4.0,1.0
32181,31.0,7.7,6.53,1.01,1.5,0.6,4.8,4.6,0.1,4.8,1.65,22.26
32182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32183,18.35,11.43,18.1,30.0,4.2,3.4,7.2,15.0,2.7,7.1,2.6,13.6
32184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32185,17.19,12.32,14.15,22.08,4.2,0.4,6.4,5.6,0.6,0.04,2.0,25.66
32188,20.3,18.7,27.42,20.3,2.1,0.2,12.6,8.8,0.02,4.3,4.6,10.48
32189,4.66,7.6,15.5,8.3,2.5,7.6,6.0,6.9,3.4,6.0,6.5,23.2
32190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32191,221.6,9.4,116.0,18.32,10.6,0.5,9.2,2.0,1.0,0.7,2.5,11.9
32192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32193,0.09,0.04,93.68,0.1,0.0,0.0,17.1,200.0,0.0,1.5,0.295,0.0
32194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32195,20.9,28.6,18.08,9.87,17.55,1.5,100.0,100.0,1.8,0.7,3.5,19.3
32196,22.28,14.39,32.34,27.7,4.8,0.0,6.0,11.5,0.7,0.5,2.05,17.0
32197,0.0,10.1,19.6,144.51,2.35,0.1,8.5,0.0,0.6,0.9,12.0,1.4
32198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32199,124.2,16.23,22.09,29.53,3.0,0.9,7.0,6.0,-5.0,0.04,3.0,116.9
32202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32203,24.5,33.3,33.06,47.81,4.0,0.8,6.3,6.0,3.0,1.0,4.3,22.57
32206,19.34,21.63,17.82,19.9,4.4,-0.54,9.1,200.0,0.8,1.1,3.4,17.8
32207,12.3,11.93,19.23,17.8,3.9,0.0,5.6,15.4,0.5,0.3,3.5,32.6
32210,7.9,0.0,24.7,15.6,10.0,1.5,200.0,10.0,0.0,1.0,1.3,0.0
32211,89.43,19.03,22.81,21.66,3.0,0.7,6.5,6.0,1.0,0.2,1.1,126.81
32212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32213,0.0,0.0,26.6,0.0,3.0,0.0,18.2,3.0,0.0,0.03,5.4,8.8
32214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32215,19.93,9.2,56.7,23.13,5.6,1.0,0.0,5.7,0.9,3.8,8.2,29.0
32218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32219,8.5,9.6,27.95,33.45,9.6,9.6,100.0,0.0,1.0,0.45,0.0,3.6
32220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32221,24.1,19.23,7.95,13.23,0.8,2.4,20.0,7.6,3.0,0.0,2.63,2.2
32224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32225,15.06,23.6,5.93,19.23,1.1,4.0,5.4,4.2,5.9,14.5,4.0,4.0
32226,57.4,13.06,20.2,24.2,3.9,0.0,5.0,7.1,1.3,1.5,1.4,111.5
32227,18.43,9.5,17.06,13.08,1.4,0.65,6.7,100.0,0.1,0.03,1.5,10.76
32230,11.6,9.4,13.61,15.6,1.8,0.5,8.6,12.7,3.0,0.01,0.0,12.81
32231,5.22,18.91,19.0,1.2,1.2,3.6,5.6,10.1,1.0,1.8,1.505,2.51
32232,18.6,18.3,16.4,46.8,3.0,-3.54,6.1,6.0,2.0,0.0,6.5,16.9
32233,27.46,23.83,32.04,18.83,2.3,0.9,7.5,12.0,7.8,5.4,2.25,106.75
32234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32235,18.5,31.43,16.71,17.83,1.2,0.9,8.2,7.4,0.2,3.0,0.7,33.9
32240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32241,21.43,0.0,27.3,25.83,2.3,3.0,4.0,8.6,2.0,1.7,3.05,14.3
